Date,Crop,State,Season,Price,Arrivals,Production,Rainfall,Temperature,Demand,DemandPredicted
2015-03-31,0,3,0,3576,976,1401960,163,35,691022.2112960145,649592.7496656155
2015-04-30,0,3,0,1609,7172,2001627,164,32,324056.05442729493,418728.69599413127
2015-05-31,0,3,0,3020,4449,3998971,101,33,1257911.2780188932,882783.4320815108
2015-06-30,0,3,0,5488,4552,1240799,282,25,192339.685700608,110865.22209768192
2015-07-31,0,3,0,3923,3959,1567100,321,34,447020.5387644855,400205.06580073124
2015-08-31,0,3,0,5466,4798,1579634,207,32,233333.2208779821,165175.21940132478
2015-09-30,0,3,0,4734,3465,965835,179,30,242323.56703961987,231998.44273611374
2015-10-31,0,3,0,3459,912,1557009,185,32,794038.0552007512,676072.1419467924
2015-11-30,0,3,0,3026,3620,1895063,169,35,703964.3616226456,567543.9649526742
2015-12-31,0,3,0,4321,1347,1926329,55,23,752990.3394968254,616136.6206243106
2016-01-31,0,3,0,4307,995,627868,53,23,257703.20156470468,400917.69138538855
2016-02-29,0,3,0,4915,1994,1176988,53,23,353120.61314389185,365856.084974517
2016-03-31,0,3,0,7817,1010,657766,190,31,13214.244824546864,29388.743391433363
2016-04-30,0,3,0,3334,6623,3919874,119,37,602785.4576344474,638831.1690640119
2016-05-31,0,3,0,1552,8995,2562313,118,35,0.0,373286.17231127305
2016-06-30,0,3,0,5854,3606,1028776,357,30,165223.27308364055,111220.53172100235
2016-07-31,0,3,0,4714,1361,1769089,221,26,616484.8646706423,562111.0735881877
2016-08-31,0,3,0,4334,3734,765058,282,25,204991.3615929274,213641.67640325322
2016-09-30,0,3,0,6279,3820,592213,152,32,73228.74646850984,-28682.259636635044
2016-10-31,0,3,0,5282,1719,613840,100,33,168614.56005246445,233270.67088781015
2016-11-30,0,3,0,6321,213,641187,159,38,131258.862525776,242641.6248247123
2016-12-31,0,3,0,3400,1211,1980856,86,20,985467.1048555914,746898.6154040532
2017-01-31,0,3,0,3844,4886,1913501,97,23,453992.5848580823,396209.88352039474
2017-02-28,0,3,0,3438,147,537755,70,23,301586.46463172213,559402.1469185594
2017-03-31,0,3,0,5131,526,1585919,125,34,535251.9528928507,559338.9584752736
2017-04-30,0,3,0,2936,5674,2859978,180,36,668299.5078974859,576343.35830105
2017-05-31,0,3,0,1612,4349,2184140,156,34,900753.6377401744,684052.5906335835
2017-06-30,0,3,0,7249,3202,1257084,294,25,75817.08408463984,33080.47629895133
2017-07-31,0,3,0,3583,4425,1342425,339,26,376490.8032698836,357645.48675917136
2017-08-31,0,3,0,3811,2481,1939487,262,28,735283.8389901255,606159.098999493
2017-09-30,0,3,0,7431,1312,1159253,152,37,70195.5454543597,155219.0644515098
2017-10-31,0,3,0,5697,2413,1148141,142,39,241705.8462317358,241682.78682987424
2017-11-30,0,3,0,5643,2337,862580,188,36,187997.2597679715,193759.22409931614
2017-12-31,0,3,0,6177,4988,742218,60,22,75279.75608196101,-81924.68689955173
2018-01-31,0,3,0,3113,2429,1417336,79,20,631910.6825033106,572864.7454821676
2018-02-28,0,3,0,7573,564,524399,78,20,26118.44438075889,68706.63410172414
2018-03-31,0,3,0,3672,648,882602,125,38,442995.4528021111,564197.2942742482
2018-04-30,0,3,0,2999,8391,2851411,198,37,119673.31699178267,324386.8045678897
2018-05-31,0,3,0,3252,5807,2773104,164,33,583216.2772459652,492088.2810569228
2018-06-30,0,3,0,7591,4163,578616,254,25,15817.185430098494,-224260.62219827008
2018-07-31,0,3,0,6768,4323,1767204,298,34,141160.13464511206,98552.25506678184
2018-08-31,0,3,0,3972,4332,1305500,396,30,340669.689504088,314265.19697015174
2018-09-30,0,3,0,4351,4715,704444,126,30,152842.25596476937,124929.26588619624
2018-10-31,0,3,0,6587,138,665171,105,38,115548.52277295284,231229.26437034912
2018-11-30,0,3,0,4082,4707,906273,196,32,211530.95683014693,192180.11442043848
2018-12-31,0,3,0,4813,537,1563164,99,22,585327.7235612405,567158.0431952515
2019-01-31,0,3,0,5432,1666,1270140,50,20,332024.7050361812,364409.6137260388
2019-02-28,0,3,0,3706,1335,1643967,53,23,751275.1276790848,645962.4969946403
2019-03-31,0,3,0,3707,3417,1932616,168,34,642983.7951145374,545100.5511047159
2019-04-30,0,3,0,3432,7250,2340095,139,33,259168.5265486744,277161.186369909
2019-05-31,0,3,0,3247,6428,2977650,141,33,504779.814882153,491754.795469895
2019-06-30,0,3,0,4360,779,647235,338,28,268907.2751912269,435134.20311558235
2019-07-31,0,3,0,7423,3622,1512577,222,30,64956.05039496391,41201.19884124904
2019-08-31,0,3,0,3890,3804,1855984,237,30,550139.8747957138,463846.7252836594
2019-09-30,0,3,0,5797,1386,522769,176,37,121695.602548789,198446.08210641792
2019-10-31,0,3,0,3813,4180,1661210,114,31,465300.7184223794,402916.4404802479
2019-11-30,0,3,0,3189,2861,982061,195,36,402674.7945291771,447542.0419768184
2019-12-31,0,3,0,7556,4614,1035273,68,20,27865.564330854835,-158683.49225852246
2020-01-31,0,3,0,7326,785,1294338,75,20,99260.7527446064,234109.47386313707
2020-02-29,0,3,0,6007,3449,904279,69,22,138794.099386353,76093.23665999435
2020-03-31,0,3,0,4607,1368,1658527,126,33,596240.5580513944,563160.5258979001
2020-04-30,0,3,0,2577,4686,3578342,171,39,1161863.6906369168,827203.8287651199
2020-05-31,0,3,0,1511,7570,2905913,177,36,373386.6641226037,562299.7033695485
2020-06-30,0,3,0,5583,1647,1226428,285,34,302514.20497926034,333905.1527563817
2020-07-31,0,3,0,3123,2772,1817487,207,32,766413.536470207,622927.9564126134
2020-08-31,0,3,0,5875,766,1193348,271,30,289788.8014126377,365502.7050090696
2020-09-30,0,3,0,7477,4766,978747,155,34,29975.282506326977,-164216.08661843446
2020-10-31,0,3,0,5084,4337,1743254,143,30,328902.4696786758,273518.6362816315
2020-11-30,0,3,0,7671,2581,1196423,117,30,34880.194185483575,26927.071891195814
2020-12-31,0,3,0,6371,4042,876234,69,23,98150.70293774112,-2728.682226534594
2021-01-31,0,3,0,7149,4776,1429973,96,23,71197.12971409888,-46180.28229796207
2021-02-28,0,3,0,7210,2687,1260101,70,22,87064.41592477048,85997.88229116112
2021-03-31,0,3,0,6389,1754,910864,126,38,147511.39222293068,174256.35194344673
2021-04-30,0,3,0,2128,4202,3855020,112,33,1507612.0440365786,991272.7934705233
2021-05-31,0,3,0,3369,7967,2569997,108,34,169992.7283678063,260486.87651901512
2021-06-30,0,3,0,6405,4501,1301120,300,34,129474.31709289191,22626.67885046795
2021-07-31,0,3,0,3681,3669,1488034,365,29,475568.9566586756,433887.17615430144
2021-08-31,0,3,0,6586,3670,1700600,250,33,177735.39188021023,162397.3857593716
2021-09-30,0,3,0,4754,2133,504536,175,38,156113.74838996018,247097.85865308455
2021-10-31,0,3,0,7716,2002,804224,142,37,22044.84747957414,3033.854488571078
2021-11-30,0,3,0,4652,4407,1674431,138,31,357300.83752299944,293767.7641552977
2021-12-31,0,3,0,7022,4665,1268731,77,24,74528.89771192102,-37245.59627558058
2022-01-31,0,3,0,3381,2216,862107,97,24,375062.9044253977,455291.7968911569
2022-02-28,0,3,0,7004,4004,1350666,78,23,93140.66929689616,18397.235400784117
2022-03-31,0,3,0,7804,1940,797958,193,37,15180.854355612248,-13772.822132774409
2022-04-30,0,3,0,3123,6337,2241231,106,33,403676.6694487685,367760.3774628675
2022-05-31,0,3,0,2511,4763,2971023,179,38,958967.8902025672,700771.5874442348
2022-06-30,0,3,0,4053,1511,1075343,299,31,441311.4863254447,492796.58577712975
2022-07-31,0,3,0,7874,4297,1268069,334,31,10268.216471683252,-125800.8957125094
2022-08-31,0,3,0,4102,1796,1169789,362,30,456053.80915623566,481706.3301361305
2022-09-30,0,3,0,7481,3875,838663,113,36,30857.832683851888,-125148.68757548435
2022-10-31,0,3,0,3686,3213,1500879,191,38,520139.640440071,475898.19719308586
2022-11-30,0,3,0,5508,1004,1590890,184,34,440005.4565489621,472813.24004397955
2022-12-31,0,3,0,7414,1701,1439932,63,20,85258.56562350699,182385.66598361524
2023-01-31,0,3,0,3127,2810,1032534,85,20,432393.9685600944,483846.9928154343
2023-02-28,0,3,0,7467,3114,920622,63,22,39961.748475501336,-51348.34894551466
2023-03-31,0,3,0,4297,3174,1772218,197,35,530702.654812925,461828.5990926285
2023-04-30,0,3,0,3216,4699,3018022,175,39,861814.2647443961,629797.1322954077
2023-05-31,0,3,0,2883,6043,3990359,145,34,837512.684359528,742931.6912507077
2023-06-30,0,3,0,4066,3737,661960,229,33,190231.8672186112,225841.0760001637
2023-07-31,0,3,0,7716,1653,882493,253,27,25397.571417479125,35697.71537721444
2023-08-31,0,3,0,6961,1638,1513053,332,28,160454.19866746836,244534.93890645468
2023-09-30,0,3,0,7362,1210,1336578,149,30,91987.21565160612,202633.9087357088
2023-10-31,0,3,0,6370,4307,1490142,103,39,158083.6998172278,91282.76440090849
2023-11-30,0,3,0,6028,2082,1417073,105,39,268251.672819956,293924.50518332317
2023-12-31,0,3,0,6320,1122,1891368,51,23,347316.7091521629,431497.33682476426
2015-01-31,0,4,0,3113,2720,1078890,28,10,459698.3008085261,477638.82122014376
2015-02-28,0,4,0,4732,1577,643542,3,11,216719.1745114711,320266.3190776199
2015-03-31,0,4,0,5166,4239,1223544,25,39,229072.05883805585,166616.97645550178
2015-04-30,0,4,0,2793,7688,2956032,24,38,279526.4346092082,435650.860584773
2015-05-31,0,4,0,2960,5454,3887994,8,28,964111.156564183,784185.2088383301
2015-06-30,0,4,0,6572,666,1505272,254,27,248510.5344691926,362972.0189984099
2015-07-31,0,4,0,7309,904,1428513,247,29,110693.73781170414,249700.0728278704
2015-08-31,0,4,0,5533,2814,922882,262,25,195451.6203749381,189916.2063231063
2015-09-30,0,4,0,4821,2562,1752008,4,25,497719.0730857813,445552.90287911694
2015-10-31,0,4,0,4639,1608,1637780,18,39,564873.3668789627,512933.3223537044
2015-11-30,0,4,0,3204,2101,1545052,20,35,709789.9434763081,600460.9860732659
2015-12-31,0,4,0,5218,4252,539979,7,14,98967.41422237162,38046.401579947116
2016-01-31,0,4,0,7575,1739,523160,22,7,22319.764350203743,-21121.424989196297
2016-02-29,0,4,0,5100,804,1907162,17,5,629274.7770588561,583098.202815917
2016-03-31,0,4,0,7806,3078,965601,20,26,15248.177448253136,-73843.44878106812
2016-04-30,0,4,0,2499,7938,3569802,7,36,288416.6100764491,555604.6236519364
2016-05-31,0,4,0,3224,4073,2481260,25,37,810426.6818689108,574412.3749601572
2016-06-30,0,4,0,6863,4208,678359,281,26,51231.41047845343,-120803.18264055731
2016-07-31,0,4,0,7216,3104,1144868,158,26,73310.91246152282,26692.31681218402
2016-08-31,0,4,0,3711,1457,709060,197,31,318500.4391503657,447818.788984335
2016-09-30,0,4,0,4726,4121,937170,38,38,207746.93742585176,173517.7194704945
2016-10-31,0,4,0,6597,2330,1337140,35,27,173553.19066147858,185425.44457191243
2016-11-30,0,4,0,7447,685,1481771,30,35,94308.56703211376,247239.18931606534
2016-12-31,0,4,0,7324,2351,852747,2,10,53079.54031075862,20013.512108758234
2017-01-31,0,4,0,4028,2163,1864959,25,14,703112.9315869822,586165.8935393854
2017-02-28,0,4,0,7179,4425,1019214,6,8,53025.273211298925,-106907.55581905239
2017-03-31,0,4,0,6337,3820,1181257,8,34,141137.3029954959,64446.77449078702
2017-04-30,0,4,0,2165,7227,3877331,24,39,555807.6846374461,744981.6709484815
2017-05-31,0,4,0,2014,7701,2409851,29,36,259378.2076549711,402621.4656158993
2017-06-30,0,4,0,3383,2587,1665121,229,29,684474.7613156764,598564.9743486324
2017-07-31,0,4,0,3517,639,1278962,231,29,665653.8509423354,659413.4154253731
2017-08-31,0,4,0,3031,4479,1676907,237,28,522846.8590689085,480788.6408158275
2017-09-30,0,4,0,6534,1680,879217,23,27,130878.6830910062,169703.5965478855
2017-10-31,0,4,0,3676,4199,1528629,27,31,440436.66342166415,388098.70717249793
2017-11-30,0,4,0,4365,4169,1744799,29,29,425221.829436542,350873.08495857724
2017-12-31,0,4,0,7505,2661,620487,24,13,26932.40258916869,-62439.59534497119
2018-01-31,0,4,0,6016,1041,840437,2,9,184167.00825895747,260684.1364334222
2018-02-28,0,4,0,7378,744,1915840,28,13,136230.68664331178,351073.61862041027
2018-03-31,0,4,0,4535,4512,1285694,39,32,277444.6023613463,230553.68592679256
2018-04-30,0,4,0,3413,6257,2417454,44,27,421840.6575437634,368802.144510189
2018-05-31,0,4,0,1408,4231,2874975,0,27,1254609.7910108434,851711.4812179992
2018-06-30,0,4,0,3934,245,1973532,256,34,975491.2035401848,794618.9885765344
2018-07-31,0,4,0,3690,4390,1516869,255,25,418283.6003255956,382598.0351128343
2018-08-31,0,4,0,7835,3259,1853611,241,34,24089.77688346488,91849.96731858191
2018-09-30,0,4,0,3461,2525,1635607,14,25,667374.2610851435,559559.6763411256
2018-10-31,0,4,0,3208,4174,1261269,0,32,404853.4075807724,385894.35968894564
2018-11-30,0,4,0,7895,2652,1008710,17,36,9160.42651004611,-29996.40793907256
2018-12-31,0,4,0,7731,1347,860796,24,8,24433.00103424964,62972.54106527184
2019-01-31,0,4,0,7744,2274,1651347,21,5,39185.31897424057,145132.71622026616
2019-02-28,0,4,0,7526,4654,1891162,14,14,53861.43870909363,15054.983908069056
2019-03-31,0,4,0,7642,3798,1773146,5,25,45599.97913975431,48530.83106478406
2019-04-30,0,4,0,2787,8560,2965240,17,39,93430.27187313791,367077.1990619717
2019-05-31,0,4,0,2449,6223,2925235,49,25,625440.7074472898,587981.962143537
2019-06-30,0,4,0,7825,4922,578332,238,25,5664.416365736796,-290831.6899295631
2019-07-31,0,4,0,5516,386,796102,257,28,236450.71547036283,365650.82040181913
2019-08-31,0,4,0,6995,3524,1532307,190,27,116877.48718434467,95810.78359099313
2019-09-30,0,4,0,3016,4572,618774,17,32,189526.59144169037,263447.5107557633
2019-10-31,0,4,0,4591,400,950655,49,37,386953.1477237708,481451.0236911072
2019-11-30,0,4,0,3601,425,1315400,29,29,688989.4272623187,662722.4975817307
2019-12-31,0,4,0,4669,446,541597,18,12,214250.9690059674,396068.50219554605
2020-01-31,0,4,0,4475,1206,1370533,1,11,522758.7087829629,530746.3832088511
2020-02-29,0,4,0,6358,3332,976217,15,12,126024.27522444817,62629.457578181566
2020-03-31,0,4,0,6049,1412,625809,13,34,128561.85561124854,188101.49348918302
2020-04-30,0,4,0,2205,4368,3856680,24,25,1436924.8854665027,953130.153667485
2020-05-31,0,4,0,2754,5570,3570600,30,34,891419.0112286271,721464.9341647514
2020-06-30,0,4,0,6427,3502,689607,281,29,82718.92424636176,-15136.51685642525
2020-07-31,0,4,0,3167,1326,568590,166,31,292814.3962895949,490482.1039438195
2020-08-31,0,4,0,7791,4287,1059946,184,29,14358.463628914464,-145748.78350870564
2020-09-30,0,4,0,3713,1684,1413994,33,28,615733.2541054941,562692.0747556495
2020-10-31,0,4,0,5525,2864,1454940,24,32,306632.334114935,287163.74881438777
2020-11-30,0,4,0,4610,461,1469031,11,36,590397.3958602491,569916.681599397
2020-12-31,0,4,0,7219,3138,933029,9,11,59173.22736030032,-9352.826708204368
2021-01-31,0,4,0,7815,1115,1384293,2,14,27747.42987748054,167123.28543232562
2021-02-28,0,4,0,6758,3720,1383828,15,10,125818.26596171004,78109.21711390153
2021-03-31,0,4,0,5975,1603,1689046,16,35,351088.6185795476,390211.4624967588
2021-04-30,0,4,0,2976,4403,2178824,46,37,698422.4176635599,535746.3957167679
2021-05-31,0,4,0,2523,5537,3539568,35,30,931487.014866557,767270.920629396
2021-06-30,0,4,0,5603,3758,1543763,185,28,269144.8982346337,224954.15411861645
2021-07-31,0,4,0,7461,854,1678498,186,25,101997.6817587666,285684.5065494606
2021-08-31,0,4,0,5504,2222,733011,233,31,172109.7402822356,206991.88673604338
2021-09-30,0,4,0,4218,3859,1201795,29,35,324313.21106541227,302220.9803514645
2021-10-31,0,4,0,5936,1332,1851594,49,38,406678.0044505846,437664.4410849202
2021-11-30,0,4,0,6283,810,1254278,42,35,244733.85178493065,321564.96565710317
2021-12-31,0,4,0,6767,1295,1501790,0,14,197867.9338122468,298450.8630060526
2022-01-31,0,4,0,3871,1493,798641,24,13,343700.8159115098,449387.6008730376
2022-02-28,0,4,0,4178,2581,1433119,8,5,488081.1158337111,464072.8931142762
2022-03-31,0,4,0,3598,4083,1662875,16,37,499560.4765560485,456354.28686898784
2022-04-30,0,4,0,3366,5001,2454448,19,32,631172.2250349135,494706.1799633895
2022-05-31,0,4,0,1473,5906,3087779,14,27,865091.5422682102,747737.2017001203
2022-06-30,0,4,0,4434,2102,1880594,203,25,642182.4793509105,564343.3544911481
2022-07-31,0,4,0,6420,1800,1735898,239,27,273955.1269359864,336657.92328189424
2022-08-31,0,4,0,7851,4545,1904725,183,30,17319.169408110753,-14035.063771414909
2022-09-30,0,4,0,7980,4962,1442008,18,39,1455.0765088715088,-149226.86988364582
2022-10-31,0,4,0,3164,2787,1811368,14,30,755583.5217516997,631863.989727157
2022-11-30,0,4,0,7847,3094,643709,37,30,7972.776242406905,-144179.61850854577
2022-12-31,0,4,0,3397,4810,1449368,27,7,387921.451917732,376258.3689401456
2023-01-31,0,4,0,7321,3301,1829642,19,14,98036.92596295262,140798.96581324117
2023-02-28,0,4,0,5824,281,515809,5,7,135826.16647663858,281552.6716586155
2023-03-31,0,4,0,3122,553,1508838,34,26,863314.6097933045,752686.2259559769
2023-04-30,0,4,0,2759,5878,3274313,45,29,743229.3056646459,636543.77248179
2023-05-31,0,4,0,2620,7366,3167704,36,39,385748.1995630648,503064.1236607345
2023-06-30,0,4,0,4741,1353,1529141,298,30,529041.5199012927,515015.8402160458
2023-07-31,0,4,0,4475,1452,1327236,265,27,490255.344052856,492061.4742086256
2023-08-31,0,4,0,7432,4168,1729379,183,31,65675.19085271592,32715.079185370465
2023-09-30,0,4,0,6504,3365,781721,12,38,91396.21355616835,14460.64873602813
2023-10-31,0,4,0,3270,4394,1025226,14,27,310003.605644713,331082.4484408201
2023-11-30,0,4,0,5793,189,1654553,13,34,446565.729094725,517262.49723930686
2023-12-31,0,4,0,4777,4796,1176012,15,7,221088.31270836052,169187.2916206225
2015-01-31,0,5,0,6715,2715,565481,15,7,63331.78809488366,-1842.0606518243808
2015-02-28,0,5,0,7327,3696,1404926,15,7,69436.42008965275,17320.090701291567
2015-03-31,0,5,0,6155,784,618575,15,7,130116.14376599986,223970.31551029743
2015-04-30,0,5,0,2582,6847,2441749,15,7,394849.3103046746,429331.3393613473
2015-05-31,0,5,0,1812,8487,2321511,15,7,101405.56900436898,345637.44474658155
2015-06-30,0,5,0,7109,4166,1025914,15,7,61219.158453231954,-78085.16822417536
2015-07-31,0,5,0,7471,497,1513476,15,7,94215.05651977196,284714.2367177737
2015-08-31,0,5,0,7973,2450,1509136,15,7,3432.380857860394,71495.63463450907
2015-09-30,0,5,0,6590,3881,1515224,15,7,151655.32064906164,110032.02590627201
2015-10-31,0,5,0,4195,2211,1390340,15,7,498598.0948778051,470107.4650658434
2015-11-30,0,5,0,3261,4097,1998757,15,7,644613.7956151351,529953.0959718516
2015-12-31,0,5,0,6963,4734,983301,15,7,60277.57850572982,-97324.98150860859
2016-01-31,0,5,0,7838,2775,1356067,15,7,18758.9682078663,28958.486112564646
2016-02-29,0,5,0,5213,644,1698083,15,7,548959.15203655,543565.7657753412
2016-03-31,0,5,0,4398,1252,541380,15,7,209764.21459450468,361113.01457248884
2016-04-30,0,5,0,2403,4460,3994516,15,7,1408831.2612575046,934497.6998037422
2016-05-31,0,5,0,2505,5781,3486011,15,7,855463.8405504932,718246.6365599403
2016-06-30,0,5,0,6608,3075,1838601,15,7,210301.045366956,237100.66893664657
2016-07-31,0,5,0,6306,2265,1629319,15,7,257892.65748955304,291221.66614260693
2016-08-31,0,5,0,7760,216,1391038,15,7,40399.72721468309,248086.0771602517
2016-09-30,0,5,0,5561,370,1731175,15,7,505793.2593470074,526392.0441222463
2016-10-31,0,5,0,5987,622,1379204,15,7,322804.14475508814,392417.2985576227
2016-11-30,0,5,0,3270,1305,1399879,15,7,707476.0441538957,629738.5533536238
2016-12-31,0,5,0,7785,497,1363697,15,7,34310.863479877764,216586.56777401018
2017-01-31,0,5,0,4774,4001,1461087,15,7,326991.9644039971,280768.9875364542
2017-02-28,0,5,0,5866,2919,1350923,15,7,243250.08116309237,228321.25518839623
2017-03-31,0,5,0,4407,4125,729790,15,7,177402.48825825134,169527.41054819975
2017-04-30,0,5,0,2361,8034,2909928,15,7,219114.4900551985,455772.5665661189
2017-05-31,0,5,0,1568,4381,3264373,15,7,1346188.179221848,911790.3620295445
2017-06-30,0,5,0,6510,242,1331308,15,7,241021.52718435304,378318.9670801014
2017-07-31,0,5,0,6796,4310,1937504,15,7,151661.0656343908,134648.85160536596
2017-08-31,0,5,0,4120,4424,1936929,15,7,477254.6407308052,421050.16631230555
2017-09-30,0,5,0,3734,1036,1145263,15,7,540254.4632446049,571189.7537639167
2017-10-31,0,5,0,3334,248,1162713,15,7,659337.2752541109,663595.30477099
