Date,Crop,State,Season,Price,Arrivals,Production,Rainfall,Temperature,Demand
2021-08-31,0,3,0,6586,3670,1700600,250,33,177735.39188021023
2021-09-30,0,3,0,4754,2133,504536,175,38,156113.74838996018
2021-10-31,0,3,0,7716,2002,804224,142,37,22044.84747957414
2021-11-30,0,3,0,4652,4407,1674431,138,31,357300.83752299944
2021-12-31,0,3,0,7022,4665,1268731,77,24,74528.89771192102
2022-01-31,0,3,0,3381,2216,862107,97,24,375062.9044253977
2022-02-28,0,3,0,7004,4004,1350666,78,23,93140.66929689617
2022-03-31,0,3,0,7804,1940,797958,193,37,15180.854355612248
2022-04-30,0,3,0,3123,6337,2241231,106,33,403676.6694487685
2022-05-31,0,3,0,2511,4763,2971023,179,38,958967.8902025672
2022-06-30,0,3,0,4053,1511,1075343,299,31,441311.48632544465
2022-07-31,0,3,0,7874,4297,1268069,334,31,10268.216471683252
2022-08-31,0,3,0,4102,1796,1169789,362,30,456053.80915623566
2022-09-30,0,3,0,7481,3875,838663,113,36,30857.832683851888
2022-10-31,0,3,0,3686,3213,1500879,191,38,520139.640440071
2022-11-30,0,3,0,5508,1004,1590890,184,34,440005.4565489621
2022-12-31,0,3,0,7414,1701,1439932,63,20,85258.56562350699
2023-01-31,0,3,0,3127,2810,1032534,85,20,432393.9685600944
2023-02-28,0,3,0,7467,3114,920622,63,22,39961.748475501336
2023-03-31,0,3,0,4297,3174,1772218,197,35,530702.654812925
2023-04-30,0,3,0,3216,4699,3018022,175,39,861814.2647443961
2023-05-31,0,3,0,2883,6043,3990359,145,34,837512.684359528
2023-06-30,0,3,0,4066,3737,661960,229,33,190231.86721861118
2023-07-31,0,3,0,7716,1653,882493,253,27,25397.571417479125
2023-08-31,0,3,0,6961,1638,1513053,332,28,160454.19866746836
2023-09-30,0,3,0,7362,1210,1336578,149,30,91987.21565160612
2023-10-31,0,3,0,6370,4307,1490142,103,39,158083.6998172278
2023-11-30,0,3,0,6028,2082,1417073,105,39,268251.672819956
2023-12-31,0,3,0,6320,1122,1891368,51,23,347316.7091521629
2015-01-31,0,4,0,3113,2720,1078890,28,10,459698.3008085261
2015-02-28,0,4,0,4732,1577,643542,3,11,216719.1745114711
2015-03-31,0,4,0,5166,4239,1223544,25,39,229072.05883805585
2015-04-30,0,4,0,2793,7688,2956032,24,38,279526.4346092082
2015-05-31,0,4,0,2960,5454,3887994,8,28,964111.156564183
2015-06-30,0,4,0,6572,666,1505272,254,27,248510.53446919261
2015-07-31,0,4,0,7309,904,1428513,247,29,110693.73781170414
2015-08-31,0,4,0,5533,2814,922882,262,25,195451.6203749381
2015-09-30,0,4,0,4821,2562,1752008,4,25,497719.07308578125
2015-10-31,0,4,0,4639,1608,1637780,18,39,564873.3668789627
2015-11-30,0,4,0,3204,2101,1545052,20,35,709789.9434763081
2015-12-31,0,4,0,5218,4252,539979,7,14,98967.41422237162
2016-01-31,0,4,0,7575,1739,523160,22,7,22319.764350203743
2016-02-29,0,4,0,5100,804,1907162,17,5,629274.7770588561
2016-03-31,0,4,0,7806,3078,965601,20,26,15248.177448253136
2016-04-30,0,4,0,2499,7938,3569802,7,36,288416.6100764491
2016-05-31,0,4,0,3224,4073,2481260,25,37,810426.6818689108
2016-06-30,0,4,0,6863,4208,678359,281,26,51231.41047845343
2016-07-31,0,4,0,7216,3104,1144868,158,26,73310.91246152282
2016-08-31,0,4,0,3711,1457,709060,197,31,318500.4391503657
2016-09-30,0,4,0,4726,4121,937170,38,38,207746.93742585176
2016-10-31,0,4,0,6597,2330,1337140,35,27,173553.19066147858
2016-11-30,0,4,0,7447,685,1481771,30,35,94308.56703211377
2016-12-31,0,4,0,7324,2351,852747,2,10,53079.54031075862
2017-01-31,0,4,0,4028,2163,1864959,25,14,703112.9315869822
2017-02-28,0,4,0,7179,4425,1019214,6,8,53025.273211298925
2017-03-31,0,4,0,6337,3820,1181257,8,34,141137.30299549593
2017-04-30,0,4,0,2165,7227,3877331,24,39,555807.6846374461
2017-05-31,0,4,0,2014,7701,2409851,29,36,259378.2076549711
2017-06-30,0,4,0,3383,2587,1665121,229,29,684474.7613156764
2017-07-31,0,4,0,3517,639,1278962,231,29,665653.8509423354
2017-08-31,0,4,0,3031,4479,1676907,237,28,522846.85906890844
2017-09-30,0,4,0,6534,1680,879217,23,27,130878.68309100621
2017-10-31,0,4,0,3676,4199,1528629,27,31,440436.66342166415
2017-11-30,0,4,0,4365,4169,1744799,29,29,425221.829436542
2017-12-31,0,4,0,7505,2661,620487,24,13,26932.40258916869
2018-01-31,0,4,0,6016,1041,840437,2,9,184167.00825895747
2018-02-28,0,4,0,7378,744,1915840,28,13,136230.68664331178
2018-03-31,0,4,0,4535,4512,1285694,39,32,277444.6023613463
2018-04-30,0,4,0,3413,6257,2417454,44,27,421840.6575437634
2018-05-31,0,4,0,1408,4231,2874975,0,27,1254609.7910108434
2018-06-30,0,4,0,3934,245,1973532,256,34,975491.2035401847
2018-07-31,0,4,0,3690,4390,1516869,255,25,418283.6003255956
2018-08-31,0,4,0,7835,3259,1853611,241,34,24089.776883464878
2018-09-30,0,4,0,3461,2525,1635607,14,25,667374.2610851435
2018-10-31,0,4,0,3208,4174,1261269,0,32,404853.40758077236
2018-11-30,0,4,0,7895,2652,1008710,17,36,9160.42651004611
2018-12-31,0,4,0,7731,1347,860796,24,8,24433.00103424964
2019-01-31,0,4,0,7744,2274,1651347,21,5,39185.31897424057
2019-02-28,0,4,0,7526,4654,1891162,14,14,53861.43870909363
2019-03-31,0,4,0,7642,3798,1773146,5,25,45599.97913975431
2019-04-30,0,4,0,2787,8560,2965240,17,39,93430.27187313791
2019-05-31,0,4,0,2449,6223,2925235,49,25,625440.7074472898
2019-06-30,0,4,0,7825,4922,578332,238,25,5664.416365736796
2019-07-31,0,4,0,5516,386,796102,257,28,236450.71547036283
2019-08-31,0,4,0,6995,3524,1532307,190,27,116877.48718434469
2019-09-30,0,4,0,3016,4572,618774,17,32,189526.59144169034
2019-10-31,0,4,0,4591,400,950655,49,37,386953.1477237708
2019-11-30,0,4,0,3601,425,1315400,29,29,688989.4272623187
2019-12-31,0,4,0,4669,446,541597,18,12,214250.9690059674
2020-01-31,0,4,0,4475,1206,1370533,1,11,522758.70878296293
2020-02-29,0,4,0,6358,3332,976217,15,12,126024.27522444815
2020-03-31,0,4,0,6049,1412,625809,13,34,128561.85561124854
2020-04-30,0,4,0,2205,4368,3856680,24,25,1436924.8854665027
2020-05-31,0,4,0,2754,5570,3570600,30,34,891419.0112286271
2020-06-30,0,4,0,6427,3502,689607,281,29,82718.92424636176
2020-07-31,0,4,0,3167,1326,568590,166,31,292814.3962895949
2020-08-31,0,4,0,7791,4287,1059946,184,29,14358.463628914464
2020-09-30,0,4,0,3713,1684,1413994,33,28,615733.2541054941
2020-10-31,0,4,0,5525,2864,1454940,24,32,306632.334114935
2020-11-30,0,4,0,4610,461,1469031,11,36,590397.3958602491
2020-12-31,0,4,0,7219,3138,933029,9,11,59173.22736030032
2021-01-31,0,4,0,7815,1115,1384293,2,14,27747.42987748054
2021-02-28,0,4,0,6758,3720,1383828,15,10,125818.26596171004
2021-03-31,0,4,0,5975,1603,1689046,16,35,351088.61857954756
2021-04-30,0,4,0,2976,4403,2178824,46,37,698422.4176635599
2021-05-31,0,4,0,2523,5537,3539568,35,30,931487.014866557
2021-06-30,0,4,0,5603,3758,1543763,185,28,269144.8982346337
2021-07-31,0,4,0,7461,854,1678498,186,25,101997.6817587666
2021-08-31,0,4,0,5504,2222,733011,233,31,172109.7402822356
2021-09-30,0,4,0,4218,3859,1201795,29,35,324313.21106541227
2021-10-31,0,4,0,5936,1332,1851594,49,38,406678.0044505846
2021-11-30,0,4,0,6283,810,1254278,42,35,244733.85178493062
2021-12-31,0,4,0,6767,1295,1501790,0,14,197867.93381224677
2022-01-31,0,4,0,3871,1493,798641,24,13,343700.8159115098
2022-02-28,0,4,0,4178,2581,1433119,8,5,488081.11583371105
2022-03-31,0,4,0,3598,4083,1662875,16,37,499560.47655604844
2022-04-30,0,4,0,3366,5001,2454448,19,32,631172.2250349135
2022-05-31,0,4,0,1473,5906,3087779,14,27,865091.5422682102
2022-06-30,0,4,0,4434,2102,1880594,203,25,642182.4793509105
2022-07-31,0,4,0,6420,1800,1735898,239,27,273955.1269359864
2022-08-31,0,4,0,7851,4545,1904725,183,30,17319.169408110753
2022-09-30,0,4,0,7980,4962,1442008,18,39,1455.0765088715088
2022-10-31,0,4,0,3164,2787,1811368,14,30,755583.5217516997
2022-11-30,0,4,0,7847,3094,643709,37,30,7972.776242406905
2022-12-31,0,4,0,3397,4810,1449368,27,7,387921.451917732
2023-01-31,0,4,0,7321,3301,1829642,19,14,98036.92596295262
2023-02-28,0,4,0,5824,281,515809,5,7,135826.16647663858
2023-03-31,0,4,0,3122,553,1508838,34,26,863314.6097933045
2023-04-30,0,4,0,2759,5878,3274313,45,29,743229.3056646459
2023-05-31,0,4,0,2620,7366,3167704,36,39,385748.1995630648
2023-06-30,0,4,0,4741,1353,1529141,298,30,529041.5199012927
2023-07-31,0,4,0,4475,1452,1327236,265,27,490255.344052856
2023-08-31,0,4,0,7432,4168,1729379,183,31,65675.19085271592
2023-09-30,0,4,0,6504,3365,781721,12,38,91396.21355616837
2023-10-31,0,4,0,3270,4394,1025226,14,27,310003.605644713
2023-11-30,0,4,0,5793,189,1654553,13,34,446565.729094725
2023-12-31,0,4,0,4777,4796,1176012,15,7,221088.31270836055
2015-01-31,0,5,0,6715,2715,565481,15,7,63331.78809488366
2015-02-28,0,5,0,7327,3696,1404926,15,7,69436.42008965275
2015-03-31,0,5,0,6155,784,618575,15,7,130116.14376599986
2015-04-30,0,5,0,2582,6847,2441749,15,7,394849.3103046746
2015-05-31,0,5,0,1812,8487,2321511,15,7,101405.56900436898
2015-06-30,0,5,0,7109,4166,1025914,15,7,61219.158453231954
2015-07-31,0,5,0,7471,497,1513476,15,7,94215.05651977197
2015-08-31,0,5,0,7973,2450,1509136,15,7,3432.380857860394
2015-09-30,0,5,0,6590,3881,1515224,15,7,151655.32064906164
2015-10-31,0,5,0,4195,2211,1390340,15,7,498598.0948778051
2015-11-30,0,5,0,3261,4097,1998757,15,7,644613.7956151351
2015-12-31,0,5,0,6963,4734,983301,15,7,60277.57850572982
2016-01-31,0,5,0,7838,2775,1356067,15,7,18758.9682078663
2016-02-29,0,5,0,5213,644,1698083,15,7,548959.15203655
2016-03-31,0,5,0,4398,1252,541380,15,7,209764.21459450468
2016-04-30,0,5,0,2403,4460,3994516,15,7,1408831.2612575046
2016-05-31,0,5,0,2505,5781,3486011,15,7,855463.8405504932
2016-06-30,0,5,0,6608,3075,1838601,15,7,210301.04536695598
2016-07-31,0,5,0,6306,2265,1629319,15,7,257892.65748955306
2016-08-31,0,5,0,7760,216,1391038,15,7,40399.72721468309
2016-09-30,0,5,0,5561,370,1731175,15,7,505793.2593470074
2016-10-31,0,5,0,5987,622,1379204,15,7,322804.14475508814
2016-11-30,0,5,0,3270,1305,1399879,15,7,707476.0441538957
2016-12-31,0,5,0,7785,497,1363697,15,7,34310.863479877764
2017-01-31,0,5,0,4774,4001,1461087,15,7,326991.9644039971
2017-02-28,0,5,0,5866,2919,1350923,15,7,243250.08116309234
2017-03-31,0,5,0,4407,4125,729790,15,7,177402.48825825134
2017-04-30,0,5,0,2361,8034,2909928,15,7,219114.49005519852
2017-05-31,0,5,0,1568,4381,3264373,15,7,1346188.179221848
2017-06-30,0,5,0,6510,242,1331308,15,7,241021.52718435306
2017-07-31,0,5,0,6796,4310,1937504,15,7,151661.0656343908
2017-08-31,0,5,0,4120,4424,1936929,15,7,477254.64073080523
2017-09-30,0,5,0,3734,1036,1145263,15,7,540254.4632446049
2017-10-31,0,5,0,3334,248,1162713,15,7,659337.2752541109
2017-11-30,0,5,0,3645,2326,550646,15,7,222197.57039624
2017-12-31,0,5,0,7887,3657,772210,15,7,6359.96026216115
2018-01-31,0,5,0,4989,2734,890978,15,7,233319.1065042803
2018-02-28,0,5,0,7203,3330,1773200,15,7,111004.91228977338
2018-03-31,0,5,0,6851,4681,1367009,15,7,94022.6234910868
2018-04-30,0,5,0,1599,4794,3811916,15,7,1424378.9474784483
2018-05-31,0,5,0,3232,5257,2240488,15,7,554821.6374591702
2018-06-30,0,5,0,4991,631,702885,15,7,245724.89607921714
2018-07-31,0,5,0,5034,2921,562826,15,7,140846.01733446147
2018-08-31,0,5,0,5828,2259,1275235,15,7,259101.22643501344
2018-09-30,0,5,0,4307,335,1164321,15,7,517311.4610400794
2018-10-31,0,5,0,4878,2935,990837,15,7,260403.52954275257
2018-11-30,0,5,0,3263,350,1124427,15,7,639784.4479188864
2018-12-31,0,5,0,4687,1549,814928,15,7,279266.5276264591
2019-01-31,0,5,0,7558,465,1228518,15,7,64091.53368942566
2019-02-28,0,5,0,4133,4821,1299614,15,7,291429.66468604363
2019-03-31,0,5,0,7509,1482,642064,15,7,32788.23208926188
2019-04-30,0,5,0,1573,7094,3917195,15,7,665040.1613796306
2019-05-31,0,5,0,2913,7744,2117962,15,7,187276.74969423283
2019-06-30,0,5,0,4053,4486,1997094,15,7,493791.0138661681
2019-07-31,0,5,0,5526,1741,1688628,15,7,420898.5566244814
2019-08-31,0,5,0,4189,3329,1595662,15,7,478680.6565124883
2019-09-30,0,5,0,6907,2948,1095249,15,7,100437.29716438284
2019-10-31,0,5,0,4462,3933,1884942,15,7,468975.1393454812
2019-11-30,0,5,0,5876,2061,521691,15,7,106698.9127224552
2019-12-31,0,5,0,3576,2547,1461880,15,7,579392.573341779
2020-01-31,0,5,0,5861,2195,876761,15,7,177097.36143874764
2020-02-29,0,5,0,5416,577,1632652,15,7,493260.3611151815
2020-03-31,0,5,0,7516,1022,1367293,15,7,73037.82389313288
2020-04-30,0,5,0,2699,6427,2911977,15,7,550800.4822754327
2020-05-31,0,5,0,3144,4703,2975245,15,7,861588.0203397152
2020-06-30,0,5,0,6481,4351,1291478,15,7,126468.4619340494
2020-07-31,0,5,0,5578,1857,1734326,15,7,416428.1474893461
2020-08-31,0,5,0,7882,4597,965550,15,7,6847.08020251309
2020-09-30,0,5,0,7834,235,564892,15,7,11280.563927529978
2020-10-31,0,5,0,7879,4247,570240,15,7,4478.502100233217
2020-11-30,0,5,0,6654,1508,1706958,15,7,238752.19318759657
2020-12-31,0,5,0,6991,1513,792009,15,7,82945.86177625561
2021-01-31,0,5,0,7881,3379,1824670,15,7,16665.360979488894
2021-02-28,0,5,0,7211,4686,1755139,15,7,82733.26724450711
2021-03-31,0,5,0,7446,744,816550,15,7,51694.68347631656
2021-04-30,0,5,0,1467,8875,2788832,15,7,30380.905607724777
2021-05-31,0,5,0,3178,8048,3978450,15,7,252422.66879949553
2021-06-30,0,5,0,5192,3302,828183,15,7,183896.1320112407
2021-07-31,0,5,0,4126,4591,652748,15,7,154719.70949135284
2021-08-31,0,5,0,7448,2404,535518,15,7,26983.948959724625
2021-09-30,0,5,0,4917,3164,716136,15,7,178833.00672716816
2021-10-31,0,5,0,6115,419,1796594,15,7,403276.0864083725
2021-11-30,0,5,0,3250,2966,1232782,15,7,490523.3789707016
2021-12-31,0,5,0,7856,4147,1737427,15,7,16625.509151495775
2022-01-31,0,5,0,7365,1557,863034,15,7,56481.36996222378
2022-02-28,0,5,0,3295,4535,1201805,15,7,350397.7239571149
2022-03-31,0,5,0,7617,1734,1347804,15,7,51828.135543669094
2022-04-30,0,5,0,1943,4864,2649634,15,7,921239.7376299328
2022-05-31,0,5,0,3405,6966,2246042,15,7,290946.9427984289
2022-06-30,0,5,0,7081,1893,1031850,15,7,93407.98523560847
2022-07-31,0,5,0,4029,966,1119243,15,7,495774.71806171397
2022-08-31,0,5,0,4266,1570,1168301,15,7,449997.67924332386
2022-09-30,0,5,0,5140,4290,1870816,15,7,349679.6511835017
2022-10-31,0,5,0,3570,1007,1673312,15,7,822697.213791608
2022-11-30,0,5,0,5006,4749,516830,15,7,91265.51869429281
2022-12-31,0,5,0,6348,1546,803928,15,7,137346.1550323656
2023-01-31,0,5,0,4471,4244,1257462,15,7,292888.81864676846
2023-02-28,0,5,0,6029,3295,561875,15,7,87655.20573445196
2023-03-31,0,5,0,3935,4862,1342274,15,7,313307.53380182176
2023-04-30,0,5,0,1509,5072,2165456,15,7,766236.5751142066
2023-05-31,0,5,0,3083,8727,2810160,15,7,51452.53733110877
2023-06-30,0,5,0,5085,4689,582349,15,7,101534.88392834726
2023-07-31,0,5,0,3045,2385,1964728,15,7,894107.3282806528
2023-08-31,0,5,0,6460,2329,610553,15,7,87008.65330735131
2023-09-30,0,5,0,3738,3863,1194746,15,7,363069.0798147008
2023-10-31,0,5,0,5508,2371,1458415,15,7,334363.00974076206
2023-11-30,0,5,0,7535,2629,1217677,15,7,49888.12260132851
2023-12-31,0,5,0,4620,1957,1311164,15,7,433294.67997482984
2015-01-31,0,6,0,6934,3658,1380282,15,7,108949.21056801168
2015-02-28,0,6,0,4440,3009,1314727,15,7,389220.4681892541
2015-03-31,0,6,0,6608,4337,1964845,15,7,176831.65557787445
2015-04-30,0,6,0,1879,6380,3686640,15,7,819974.4303557823
2015-05-31,0,6,0,1393,5970,3431017,15,7,952880.6400755971
2015-06-30,0,6,0,7744,1515,1740776,15,7,45972.23705481686
2015-07-31,0,6,0,6725,1398,1830270,15,7,246038.53012822414
2015-08-31,0,6,0,6701,982,522566,15,7,75490.74318782586
2015-09-30,0,6,0,6860,1857,998315,15,7,112720.7409253648
2015-10-31,0,6,0,3889,3261,1694086,15,7,554813.1114284407
2015-11-30,0,6,0,6247,3113,1816649,15,7,260075.60827002197
2015-12-31,0,6,0,5907,3440,636674,15,7,102795.1544635742
2016-01-31,0,6,0,7103,4947,1630948,15,7,82133.64300052218
2016-02-29,0,6,0,6681,4524,632691,15,7,51784.46979917577
2016-03-31,0,6,0,7762,2233,1546351,15,7,34301.465986730094
2016-04-30,0,6,0,2160,4493,2504146,15,7,914843.1907128532
2016-05-31,0,6,0,2619,6592,3224319,15,7,579309.6328293163
2016-06-30,0,6,0,7227,1953,1114029,15,7,84074.50667666919
2016-07-31,0,6,0,3535,4456,935795,15,7,263502.7927745555
2016-08-31,0,6,0,3097,1892,1330122,15,7,643628.736950302
2016-09-30,0,6,0,6254,3419,1451235,15,7,196166.3096685789
2016-10-31,0,6,0,6075,3868,1809370,15,7,247963.30684630582
2016-11-30,0,6,0,5042,313,1493806,15,7,532887.8805798171
2016-12-31,0,6,0,4444,2279,1732018,15,7,574642.766916743
2017-01-31,0,6,0,7235,4654,608241,15,7,28003.186178743115
2017-02-28,0,6,0,4972,2877,1079241,15,7,277724.5453857628
2017-03-31,0,6,0,3364,3887,1117025,15,7,367525.3024734783
2017-04-30,0,6,0,1892,7834,2201275,15,7,216910.5889472646
2017-05-31,0,6,0,1488,7177,2070617,15,7,340637.20079630794
2017-06-30,0,6,0,7018,1799,942457,15,7,92383.88197049264
2017-07-31,0,6,0,6847,973,593475,15,7,76168.92791777708
2017-08-31,0,6,0,4234,589,1583358,15,7,696362.785219262
2017-09-30,0,6,0,7793,4833,868267,15,7,10297.378222682388
2017-10-31,0,6,0,5313,4475,1257684,15,7,212163.99932111983
2017-11-30,0,6,0,7298,182,993493,15,7,85193.02791651222
2017-12-31,0,6,0,4366,460,964774,15,7,415711.83511386457
2018-01-31,0,6,0,7734,4731,1125612,15,7,17612.754021634908
2018-02-28,0,6,0,7761,4286,558889,15,7,8670.018634967246
2018-03-31,0,6,0,4141,4806,1006744,15,7,226097.8755794007
2018-04-30,0,6,0,3445,4301,2919217,15,7,867210.5399153288
2018-05-31,0,6,0,1338,7640,3784091,15,7,474670.8134968706
2018-06-30,0,6,0,6670,3806,1445967,15,7,138502.4831703201
2018-07-31,0,6,0,6687,3245,1598858,15,7,167532.03473881248
2018-08-31,0,6,0,4995,3267,1743717,15,7,416919.0847034715
2018-09-30,0,6,0,7801,4905,842797,15,7,9439.08610295987
2018-10-31,0,6,0,3033,2056,1962804,15,7,939962.45568535
2018-11-30,0,6,0,4046,1795,1402628,15,7,554765.402901587
2018-12-31,0,6,0,5282,1084,1378469,15,7,411694.9942244315
2019-01-31,0,6,0,7957,3478,1621705,15,7,5098.895706208409
2019-02-28,0,6,0,5526,944,907125,15,7,250947.49316845613
2019-03-31,0,6,0,3151,3159,712537,15,7,280164.5335236533
2019-04-30,0,6,0,2599,4232,2624137,15,7,937989.2180225296
2019-05-31,0,6,0,2916,5502,2356513,15,7,581460.9035463146
2019-06-30,0,6,0,6035,4946,871973,15,7,96335.9859274296
2019-07-31,0,6,0,3396,4839,1146192,15,7,304717.19273765077
2019-08-31,0,6,0,7984,4568,918060,15,7,790.9081589463285
2019-09-30,0,6,0,4310,1549,1882164,15,7,718437.2457076471
2019-10-31,0,6,0,4732,746,1221683,15,7,457502.47424032213
2019-11-30,0,6,0,5634,1608,1479651,15,7,359163.58326752344
2019-12-31,0,6,0,6519,147,1630266,15,7,296544.0343836932
2020-01-31,0,6,0,4720,3163,1016853,15,7,270210.40681915893
2020-02-29,0,6,0,6497,1438,1878519,15,7,296185.053664514
2020-03-31,0,6,0,4816,4977,1256391,15,7,223281.30252290695
2020-04-30,0,6,0,1808,4982,2801013,15,7,967146.7254822322
2020-05-31,0,6,0,2826,8359,2296176,15,7,104987.65554356902
2020-06-30,0,6,0,5288,1902,1273850,15,7,340357.22543059324
2020-07-31,0,6,0,3218,3742,1489062,15,7,519715.31013770663
2020-08-31,0,6,0,5083,4155,1829872,15,7,358857.5312143767
2020-09-30,0,6,0,3628,3351,1417983,15,7,486135.00995093136
2020-10-31,0,6,0,5593,2978,1299104,15,7,261310.24956127856
2020-11-30,0,6,0,7892,4138,1428961,15,7,10226.141014992529
2020-12-31,0,6,0,5297,2186,1373018,15,7,350995.5267716595
2021-01-31,0,6,0,3357,4704,1850372,15,7,512208.2432160569
2021-02-28,0,6,0,4377,2086,1329337,15,7,462270.5672915311
2021-03-31,0,6,0,6656,2774,1911288,15,7,221797.3141647835
2021-04-30,0,6,0,2913,7546,2056992,15,7,210673.2416800698
2021-05-31,0,6,0,3270,7444,3312079,15,7,337603.8458351665
2021-06-30,0,6,0,3808,2744,1928476,15,7,702093.8887367756
2021-07-31,0,6,0,6228,2715,1703047,15,7,263134.00519668544
2021-08-31,0,6,0,7435,4638,1771478,15,7,60401.69840539622
2021-09-30,0,6,0,6256,3578,692790,15,7,90871.15101538034
2021-10-31,0,6,0,5013,1709,823106,15,7,248832.27050870552
2021-11-30,0,6,0,5336,3466,1226627,15,7,250948.493907051
2021-12-31,0,6,0,3144,661,717088,15,7,403221.0122676305
2022-01-31,0,6,0,3532,3691,985194,15,7,324385.493911221
2022-02-28,0,6,0,3853,1135,1464677,15,7,663294.4680986811
2022-03-31,0,6,0,4293,311,1008193,15,7,450888.4778790584
2022-04-30,0,6,0,2484,5230,3998290,15,7,1153781.2196364822
2022-05-31,0,6,0,2558,6399,3624006,15,7,711393.5584151736
2022-06-30,0,6,0,4241,4010,1148660,15,7,299030.3630062602
2022-07-31,0,6,0,4176,2198,956571,15,7,345416.1152644192
2022-08-31,0,6,0,4853,3316,1047983,15,7,260174.17656616765
2022-09-30,0,6,0,7273,833,1776473,15,7,146120.32877382776
2022-10-31,0,6,0,6365,2577,1301142,15,7,189551.84930679583
2022-11-30,0,6,0,7371,2841,1344803,15,7,72127.54236466282
2022-12-31,0,6,0,7710,4867,920055,15,7,15204.193871147078
2023-01-31,0,6,0,7452,4176,851431,15,7,31139.84596752302
2023-02-28,0,6,0,4592,3668,1254317,15,7,316338.52210348303
2023-03-31,0,6,0,6485,1547,1151648,15,7,180391.3821973003
2023-04-30,0,6,0,1771,5380,3070124,15,7,960639.6688808111
2023-05-31,0,6,0,3136,8212,2478797,15,7,131170.1789255263
2023-06-30,0,6,0,3751,1813,1152213,15,7,488514.9570355625
2023-07-31,0,6,0,5456,1144,1657426,15,7,459782.1464689686
2023-08-31,0,6,0,5698,559,591690,15,7,159579.12118385348
2023-09-30,0,6,0,6387,2758,560609,15,7,78297.6599411526
